GENE	COVERAGE	STRAIN	GROUP
G232_01940	2.2448	Rstd	R
G232_01940	0.1888	SM102	S
G232_01940	1.2043	SM104	S
G232_01940	0.8833	SM105	S
G232_01940	1.0249	SM108	S
G232_01940	0.7565	SM109	S
G232_01940	1.1325	SM11	S
G232_01940	0.3510	SM122	S
G232_01940	1.0602	SM13	S
G232_01940	0.6371	SM14	S
G232_01940	0.2935	SM18	S
G232_01940	1.4605	SM24	S
G232_01940	1.3737	SM27	S
G232_01940	1.4429	SM28	S
G232_01940	0.3070	SM29	S
G232_01940	1.4667	SM35	S
G232_01940	0.0000	SM36	S
G232_01940	1.7993	SM42	S
G232_01940	1.6242	SM48	S
G232_01940	0.2269	SM57	S
G232_01940	0.7290	SM66	S
G232_01940	1.5195	SM67	S
G232_01940	0.2414	SM72	S
G232_01940	0.5683	SM74	S
G232_01940	1.8902	SM84	S
G232_01940	1.4720	SM9	S
G232_01940	1.6670	SM91	S
G232_01941	0.8672	Rstd	R
G232_01941	10.1608	SM102	S
G232_01941	0.9462	SM104	S
G232_01941	0.9066	SM105	S
G232_01941	0.7324	SM108	S
G232_01941	1.6696	SM109	S
G232_01941	2.2410	SM11	S
G232_01941	0.9205	SM122	S
G232_01941	0.7748	SM13	S
G232_01941	6.9301	SM14	S
G232_01941	1.4446	SM18	S
G232_01941	0.7675	SM24	S
G232_01941	0.8960	SM27	S
G232_01941	1.2143	SM28	S
G232_01941	1.2047	SM29	S
G232_01941	0.6095	SM35	S
G232_01941	10.0272	SM36	S
G232_01941	0.8644	SM42	S
G232_01941	1.1758	SM48	S
G232_01941	0.5210	SM57	S
G232_01941	0.3652	SM66	S
G232_01941	0.8214	SM67	S
G232_01941	9.4187	SM72	S
G232_01941	0.3309	SM74	S
G232_01941	0.7879	SM84	S
G232_01941	0.6448	SM9	S
G232_01941	0.8574	SM91	S
