GENE	COVERAGE	STRAIN	GROUP
G232_10753	0.8355	Rstd	R
G232_10753	0.0280	SM102	S
G232_10753	0.8091	SM104	S
G232_10753	0.8327	SM105	S
G232_10753	0.7241	SM108	S
G232_10753	0.5696	SM109	S
G232_10753	0.5000	SM11	S
G232_10753	0.6291	SM122	S
G232_10753	0.6932	SM13	S
G232_10753	0.3199	SM14	S
G232_10753	0.0000	SM18	S
G232_10753	0.4561	SM24	S
G232_10753	0.7304	SM27	S
G232_10753	0.6429	SM28	S
G232_10753	0.2690	SM29	S
G232_10753	0.9905	SM35	S
G232_10753	0.0156	SM36	S
G232_10753	0.7377	SM42	S
G232_10753	0.7818	SM48	S
G232_10753	0.8403	SM57	S
G232_10753	0.8181	SM66	S
G232_10753	1.0357	SM67	S
G232_10753	0.2069	SM72	S
G232_10753	0.7122	SM74	S
G232_10753	0.7696	SM84	S
G232_10753	0.6608	SM9	S
G232_10753	1.1089	SM91	S
G232_10754	0.4400	Rstd	R
G232_10754	0.0210	SM102	S
G232_10754	0.4113	SM104	S
G232_10754	0.3385	SM105	S
G232_10754	0.4647	SM108	S
G232_10754	0.1391	SM109	S
G232_10754	0.2530	SM11	S
G232_10754	0.3510	SM122	S
G232_10754	0.4019	SM13	S
G232_10754	0.1720	SM14	S
G232_10754	0.2655	SM18	S
G232_10754	0.3289	SM24	S
G232_10754	0.3439	SM27	S
G232_10754	0.3357	SM28	S
G232_10754	0.2076	SM29	S
G232_10754	0.2571	SM35	S
G232_10754	0.0078	SM36	S
G232_10754	0.5141	SM42	S
G232_10754	0.4182	SM48	S
G232_10754	0.4118	SM57	S
G232_10754	0.3471	SM66	S
G232_10754	0.3506	SM67	S
G232_10754	0.0296	SM72	S
G232_10754	0.2230	SM74	S
G232_10754	0.3509	SM84	S
G232_10754	0.3376	SM9	S
G232_10754	0.4119	SM91	S
