GENE	COVERAGE	STRAIN	GROUP
G232_01349	0.5610	Rstd	R
G232_01349	1.5035	SM102	S
G232_01349	0.5847	SM104	S
G232_01349	0.4903	SM105	S
G232_01349	0.2656	SM108	S
G232_01349	0.2217	SM109	S
G232_01349	0.0301	SM11	S
G232_01349	0.4503	SM122	S
G232_01349	0.2311	SM13	S
G232_01349	0.4677	SM14	S
G232_01349	0.7259	SM18	S
G232_01349	0.3114	SM24	S
G232_01349	0.6412	SM27	S
G232_01349	0.5107	SM28	S
G232_01349	0.4064	SM29	S
G232_01349	0.2476	SM35	S
G232_01349	0.0000	SM36	S
G232_01349	0.4736	SM42	S
G232_01349	0.5212	SM48	S
G232_01349	0.8908	SM57	S
G232_01349	0.3510	SM66	S
G232_01349	0.4026	SM67	S
G232_01349	0.0000	SM72	S
G232_01349	0.3094	SM74	S
G232_01349	0.3951	SM84	S
G232_01349	0.5296	SM9	S
G232_01349	0.4756	SM91	S
G232_01350	1.0208	Rstd	R
G232_01350	0.5245	SM102	S
G232_01350	0.9073	SM104	S
G232_01350	0.8054	SM105	S
G232_01350	0.7490	SM108	S
G232_01350	0.9391	SM109	S
G232_01350	0.6265	SM11	S
G232_01350	1.0000	SM122	S
G232_01350	0.9573	SM13	S
G232_01350	0.5860	SM14	S
G232_01350	1.6431	SM18	S
G232_01350	0.8640	SM24	S
G232_01350	1.0170	SM27	S
G232_01350	1.1607	SM28	S
G232_01350	1.2164	SM29	S
G232_01350	0.9619	SM35	S
G232_01350	0.3074	SM36	S
G232_01350	1.1250	SM42	S
G232_01350	0.9515	SM48	S
G232_01350	0.2269	SM57	S
G232_01350	0.9174	SM66	S
G232_01350	0.8377	SM67	S
G232_01350	0.2906	SM72	S
G232_01350	0.9353	SM74	S
G232_01350	0.8841	SM84	S
G232_01350	0.9632	SM9	S
G232_01350	0.9522	SM91	S
G232_01351	0.7502	Rstd	R
G232_01351	0.0629	SM102	S
G232_01351	0.9113	SM104	S
G232_01351	1.2335	SM105	S
G232_01351	0.9959	SM108	S
G232_01351	0.9826	SM109	S
G232_01351	1.0723	SM11	S
G232_01351	1.7550	SM122	S
G232_01351	0.7670	SM13	S
G232_01351	0.3333	SM14	S
G232_01351	1.1462	SM18	S
G232_01351	0.9474	SM24	S
G232_01351	0.8556	SM27	S
G232_01351	0.7393	SM28	S
G232_01351	1.2515	SM29	S
G232_01351	1.2762	SM35	S
G232_01351	0.0000	SM36	S
G232_01351	0.5264	SM42	S
G232_01351	0.9515	SM48	S
G232_01351	0.4622	SM57	S
G232_01351	1.0090	SM66	S
G232_01351	1.0747	SM67	S
G232_01351	0.0690	SM72	S
G232_01351	0.7914	SM74	S
G232_01351	0.8780	SM84	S
G232_01351	0.7072	SM9	S
G232_01351	0.8751	SM91	S
G232_01352	0.9623	Rstd	R
G232_01352	0.1469	SM102	S
G232_01352	0.9140	SM104	S
G232_01352	0.7237	SM105	S
G232_01352	0.8776	SM108	S
G232_01352	0.5348	SM109	S
G232_01352	0.7651	SM11	S
G232_01352	0.9470	SM122	S
G232_01352	1.0563	SM13	S
G232_01352	0.4946	SM14	S
G232_01352	1.4629	SM18	S
G232_01352	0.7456	SM24	S
G232_01352	0.7771	SM27	S
G232_01352	1.0429	SM28	S
G232_01352	1.0731	SM29	S
G232_01352	0.9905	SM35	S
G232_01352	0.0739	SM36	S
G232_01352	0.9806	SM42	S
G232_01352	0.9030	SM48	S
G232_01352	0.9832	SM57	S
G232_01352	0.8503	SM66	S
G232_01352	0.8896	SM67	S
G232_01352	0.1478	SM72	S
G232_01352	0.6619	SM74	S
G232_01352	0.9771	SM84	S
G232_01352	0.8096	SM9	S
G232_01352	0.9247	SM91	S
G232_01353	1.0030	Rstd	R
G232_01353	0.9021	SM102	S
G232_01353	0.8091	SM104	S
G232_01353	1.0506	SM105	S
G232_01353	0.8050	SM108	S
G232_01353	0.4217	SM109	S
G232_01353	0.6506	SM11	S
G232_01353	0.8742	SM122	S
G232_01353	0.7553	SM13	S
G232_01353	1.0457	SM14	S
G232_01353	1.4166	SM18	S
G232_01353	0.5877	SM24	S
G232_01353	0.7325	SM27	S
G232_01353	1.1464	SM28	S
G232_01353	1.4766	SM29	S
G232_01353	0.4476	SM35	S
G232_01353	1.0078	SM36	S
G232_01353	0.7817	SM42	S
G232_01353	0.8970	SM48	S
G232_01353	0.6807	SM57	S
G232_01353	0.6929	SM66	S
G232_01353	1.1006	SM67	S
G232_01353	1.4532	SM72	S
G232_01353	0.8417	SM74	S
G232_01353	0.8185	SM84	S
G232_01353	0.5744	SM9	S
G232_01353	0.8556	SM91	S
G232_01354	0.9832	Rstd	R
G232_01354	0.3147	SM102	S
G232_01354	0.9556	SM104	S
G232_01354	0.6770	SM105	S
G232_01354	0.9751	SM108	S
G232_01354	0.8609	SM109	S
G232_01354	1.0904	SM11	S
G232_01354	1.2053	SM122	S
G232_01354	0.7592	SM13	S
G232_01354	0.5188	SM14	S
G232_01354	1.0743	SM18	S
G232_01354	0.7325	SM24	S
G232_01354	0.8004	SM27	S
G232_01354	0.7464	SM28	S
G232_01354	0.3509	SM29	S
G232_01354	0.7524	SM35	S
G232_01354	0.1479	SM36	S
G232_01354	0.7799	SM42	S
G232_01354	0.6303	SM48	S
G232_01354	0.8655	SM57	S
G232_01354	0.8323	SM66	S
G232_01354	0.8994	SM67	S
G232_01354	0.2562	SM72	S
G232_01354	0.6906	SM74	S
G232_01354	0.8924	SM84	S
G232_01354	0.7248	SM9	S
G232_01354	0.9982	SM91	S
G232_01355	0.7195	Rstd	R
G232_01355	1.2378	SM102	S
G232_01355	0.9261	SM104	S
G232_01355	0.4903	SM105	S
G232_01355	0.7676	SM108	S
G232_01355	0.8435	SM109	S
G232_01355	1.1928	SM11	S
G232_01355	1.1457	SM122	S
G232_01355	0.6718	SM13	S
G232_01355	0.8790	SM14	S
G232_01355	0.9549	SM18	S
G232_01355	0.7237	SM24	S
G232_01355	0.7410	SM27	S
G232_01355	0.5143	SM28	S
G232_01355	0.9678	SM29	S
G232_01355	0.9143	SM35	S
G232_01355	1.7432	SM36	S
G232_01355	0.7359	SM42	S
G232_01355	0.9212	SM48	S
