GENE	COVERAGE	STRAIN	GROUP
G232_01742	1.1209	Rstd	R
G232_01742	0.3147	SM102	S
G232_01742	0.6626	SM104	S
G232_01742	0.5019	SM105	S
G232_01742	0.9149	SM108	S
G232_01742	0.3652	SM109	S
G232_01742	0.8976	SM11	S
G232_01742	0.7351	SM122	S
G232_01742	1.0524	SM13	S
G232_01742	1.4247	SM14	S
G232_01742	4.3410	SM18	S
G232_01742	1.9474	SM24	S
G232_01742	0.4862	SM27	S
G232_01742	1.5357	SM28	S
G232_01742	5.1959	SM29	S
G232_01742	0.6000	SM35	S
G232_01742	0.0272	SM36	S
G232_01742	0.9859	SM42	S
G232_01742	0.6182	SM48	S
G232_01742	0.7395	SM57	S
G232_01742	0.8181	SM66	S
G232_01742	0.7532	SM67	S
G232_01742	0.1133	SM72	S
G232_01742	0.4820	SM74	S
G232_01742	0.7208	SM84	S
G232_01742	0.6288	SM9	S
G232_01742	0.8291	SM91	S
