GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00740	0.8285	0.8322	0.7755	0.7043	1.0000	0.7130	0.5723	0.8079	0.8485	0.5054	1.5274	1.1491	0.9193	0.7893	1.3626	0.8762	0.0000	0.6884	0.5455	0.5630	1.0142	1.1266	0.3498	0.7626	0.8993	0.7968	0.8530
G232_00741	0.8434	0.6573	1.0242	0.7977	0.7905	0.9870	0.5602	0.5960	0.6777	0.8629	1.3581	0.7456	0.7006	1.0643	1.2076	1.0762	0.6342	0.7923	0.5333	0.7815	1.0748	0.8929	0.6404	0.8273	0.7719	0.6432	0.7414
G232_00742	0.8632	0.6503	0.7527	0.7160	0.9004	0.4870	0.7410	0.8874	0.8350	0.8038	1.2241	0.4430	0.8238	0.7179	1.4094	0.7333	0.7471	0.7430	0.4667	0.6387	0.7677	0.9058	0.6010	0.5827	0.8452	0.8608	0.7617
G232_00743	0.8206	0.4476	0.7513	0.7665	0.8942	0.7130	0.4759	0.8278	0.7320	0.7285	1.1181	0.6798	0.7813	0.7821	0.3947	0.6000	0.5019	0.9102	0.7818	0.6218	0.7871	0.8831	0.4138	0.9640	1.0084	0.8656	0.8592
G232_00744	1.1269	0.7483	1.1411	0.9611	0.9793	1.0696	1.0060	1.0199	0.9184	0.8737	1.6711	0.6930	0.8344	0.7893	1.3538	0.9524	1.0156	0.8926	0.8303	0.6639	0.8697	0.8929	0.8818	0.6763	0.9458	0.9776	0.9274
G232_00745	1.0942	0.1818	0.7083	0.8132	0.7614	0.8304	0.8133	1.1523	0.9417	0.2581	1.3508	1.0000	0.9766	0.9679	1.1170	1.7143	0.4047	1.0405	0.6485	1.5126	0.9948	0.7565	0.1478	0.5108	0.9802	0.8896	0.7520
G232_00746	0.9623	0.8671	1.0699	0.8833	0.7199	0.9478	0.8494	1.2715	0.7883	0.7957	1.3557	0.7281	0.7941	0.8786	1.1462	0.9238	0.8755	0.8680	0.8303	0.9160	0.8413	1.0000	0.8227	0.8058	0.9794	0.8192	0.8999
G232_00747	0.9673	0.4196	0.8199	0.6304	0.8755	0.4783	0.5663	1.0596	0.9146	0.8253	1.1133	0.9123	0.9363	0.8821	1.2164	0.7524	0.7665	0.7077	1.1212	1.0420	0.8142	0.9545	0.7192	0.9281	0.9390	0.8464	0.7671
G232_00748	0.6412	4.9371	0.2742	0.4825	0.6826	2.3478	1.4036	0.3444	0.7573	3.9946	1.7345	0.5219	1.0127	0.9929	1.8977	0.7619	5.6304	1.0546	2.1091	1.9916	0.6142	0.5455	5.7931	1.0719	0.8429	0.7200	0.7706
G232_00749	0.4490	0.3986	0.9449	0.6265	0.7884	0.8826	0.8313	0.9868	1.0660	0.6505	1.5274	1.2368	0.7558	0.9214	0.9152	1.0476	0.0623	0.9736	0.6485	0.5042	0.9600	0.6688	0.0148	0.6978	0.8459	1.1248	0.9663
G232_00750	0.9167	0.0140	0.9462	0.9455	0.8402	0.6478	0.9217	1.0662	0.7301	0.4973	1.1998	0.5789	0.8004	0.8536	1.0000	0.8476	0.0311	0.6338	0.6424	0.8487	0.8981	0.7955	0.0542	0.6835	0.7826	0.8000	0.7626
G232_00751	0.7968	0.1958	0.7177	0.6265	0.5602	0.4478	0.6627	0.9007	0.6155	0.4194	1.3106	0.5877	0.8110	0.6143	1.1608	1.2667	0.0000	0.7799	0.8424	0.9748	0.9187	0.6883	0.0148	1.1942	0.8894	0.5696	0.7759
G232_00752	0.8949	1.0839	0.9395	0.9767	0.8527	0.8478	0.9337	0.4768	0.6893	1.1317	1.2314	0.7763	0.8705	0.8821	1.2690	0.8571	0.7354	0.8415	0.7152	0.8319	0.8232	0.9838	0.8818	0.6331	0.8307	0.9456	0.8946
G232_00753	1.2389	3.6014	0.8817	0.9339	0.5000	0.6000	1.3916	0.8212	1.0990	2.3441	1.4970	0.9079	0.7728	1.1357	1.3977	0.9333	3.7082	1.0757	0.8667	0.9580	0.7948	1.2532	4.0345	0.9424	0.9047	0.8704	1.1125
G232_00754	0.6650	6.8531	0.6425	0.5447	0.7075	1.4087	2.2169	1.0265	0.8524	4.3065	1.5579	1.0921	0.9958	1.2214	1.1579	1.2762	8.5447	1.0528	1.1879	1.5630	0.7213	0.6136	7.9212	0.8633	0.7544	0.9072	0.8264
G232_00755	0.9247	0.5315	0.8011	0.8794	0.7739	0.8130	0.4880	1.1192	0.7573	0.7204	1.4702	0.9430	1.0000	0.9357	1.2865	0.7524	0.5720	0.8486	0.8545	0.7395	0.7368	0.8896	0.3990	0.6906	0.8314	0.8000	0.8804
G232_00756	0.8335	0.0559	0.9960	0.6965	0.7116	0.7826	0.7349	0.8278	0.8447	0.3683	1.2875	0.7807	0.7028	1.1214	0.7427	0.8762	0.0000	1.0070	0.7939	0.8403	0.7600	0.8766	0.1084	0.7554	0.9199	0.9024	0.9398
G232_00757	0.9415	2.0559	0.9556	0.5759	0.5166	1.3391	0.8253	0.7483	0.6874	1.9301	1.4409	0.8640	0.7495	0.6714	1.2047	0.8476	2.9144	0.7201	1.0121	0.6134	0.7600	0.7792	2.8522	0.6835	0.7986	0.8224	0.7183
