GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06900	7.02	3.66	6.87	0.92	4.33	3.01	1.48	0.87	3.75	6.13	11.26	3.11	4.00	2.56	5.17	1.03	8.34	6.41	1.25	1.13	5.50	2.99	4.29	1.15	9.29	6.21	10.77
G232_06901	7.43	0.28	5.27	2.21	3.08	0.81	0.84	1.55	3.85	2.08	10.51	1.28	3.50	2.35	3.56	0.92	0.22	3.84	1.19	0.65	4.18	2.21	0.24	0.45	10.67	4.39	9.61
G232_06902	8.59	1.24	4.82	1.45	3.11	1.76	2.14	1.42	3.76	3.42	12.66	1.04	2.84	2.69	4.38	0.76	2.32	4.00	1.25	1.07	7.77	1.59	1.71	1.05	10.56	3.92	8.34
G232_06903	8.10	0.27	7.53	1.94	3.95	1.89	1.73	1.15	3.05	2.42	9.30	1.79	3.42	3.37	3.64	0.62	0.72	5.03	0.78	1.09	6.85	2.05	0.46	2.13	11.33	4.64	11.75
G232_06904	9.32	0.07	7.54	2.10	4.14	0.90	0.55	1.00	4.30	1.36	10.15	1.70	3.45	2.42	3.91	0.66	0.00	4.24	1.08	0.92	5.50	2.61	0.02	0.93	12.36	4.86	10.11
G232_06905	7.67	2.36	5.56	0.97	3.62	2.16	2.03	1.87	4.25	8.92	11.22	1.29	3.74	3.22	3.82	0.51	6.30	6.40	2.52	1.24	4.71	2.80	4.84	0.65	12.09	4.60	9.66
G232_06906	9.47	0.06	5.26	1.09	2.62	1.90	1.07	1.66	3.92	1.27	8.45	1.67	4.06	2.97	2.51	0.37	0.00	3.75	1.58	0.21	7.46	3.96	0.00	0.72	11.37	3.66	9.07
G232_06907	7.13	3.39	5.49	2.60	5.25	2.16	1.28	1.17	5.14	6.61	12.56	1.97	3.83	2.59	3.51	0.55	6.67	6.50	1.31	0.80	6.80	2.13	4.36	0.92	10.33	4.59	9.77
G232_06908	8.07	0.29	5.84	2.03	4.50	1.50	0.45	2.17	3.01	0.95	11.23	1.47	2.67	1.68	3.78	0.09	0.00	3.94	0.77	0.97	5.14	2.77	0.00	1.18	10.45	3.74	10.11
G232_06909	10.12	0.87	5.89	2.15	4.31	1.67	1.23	1.00	4.88	3.95	11.35	1.81	3.78	2.76	4.31	0.76	2.11	5.20	1.55	0.99	6.05	2.08	1.38	1.02	12.13	4.47	10.22
G232_06910	8.56	4.06	6.57	1.56	4.20	3.56	2.16	1.02	3.48	7.18	8.65	1.80	3.52	2.24	4.54	0.80	6.68	4.95	1.83	1.40	7.76	1.68	6.53	1.27	9.83	5.55	9.01
G232_06911	8.48	1.36	6.40	1.56	5.31	2.08	1.89	2.34	3.67	2.41	8.86	1.32	2.57	1.45	2.65	0.81	3.47	4.38	1.97	0.97	10.35	2.57	2.10	1.40	8.86	5.49	9.33
G232_06912	10.20	0.67	6.76	2.39	3.88	1.49	0.75	1.29	4.03	2.98	10.48	1.65	3.73	1.93	3.80	0.66	1.44	4.12	1.27	1.10	5.58	2.60	1.02	0.83	12.02	4.70	11.22
G232_06913	10.43	2.33	4.90	2.12	4.49	2.39	1.42	0.80	3.85	4.13	11.04	2.74	4.45	4.05	3.88	0.93	3.72	6.13	0.87	1.19	7.13	3.07	2.54	1.29	10.77	5.44	8.98
G232_06914	8.03	0.27	7.38	2.40	3.81	1.64	1.19	1.25	4.65	2.12	8.98	2.11	3.39	2.01	3.34	0.61	0.21	4.90	1.36	0.82	7.57	3.21	0.26	0.91	13.64	5.44	9.35
G232_06915	8.06	2.76	6.38	2.10	3.44	1.91	2.07	1.29	4.37	5.60	9.41	1.78	4.18	2.48	3.93	0.80	5.13	4.91	1.58	1.15	6.93	2.77	3.84	1.19	11.32	4.72	8.71
