GENE	COVERAGE	STRAIN	GROUP
G232_01774	0.9633	Rstd	R
G232_01774	0.0000	SM102	S
G232_01774	0.8952	SM104	S
G232_01774	0.9922	SM105	S
G232_01774	0.7407	SM108	S
G232_01774	1.1087	SM109	S
G232_01774	1.9217	SM11	S
G232_01774	0.3311	SM122	S
G232_01774	0.5612	SM13	S
G232_01774	0.4140	SM14	S
G232_01774	0.7783	SM18	S
G232_01774	0.7368	SM24	S
G232_01774	0.6454	SM27	S
G232_01774	0.8357	SM28	S
G232_01774	0.7076	SM29	S
G232_01774	1.7905	SM35	S
G232_01774	0.1323	SM36	S
G232_01774	0.5493	SM42	S
G232_01774	0.0000	SM48	S
G232_01774	1.4958	SM57	S
G232_01774	0.7252	SM66	S
G232_01774	0.5065	SM67	S
G232_01774	0.1034	SM72	S
G232_01774	1.0072	SM74	S
G232_01774	0.8459	SM84	S
G232_01774	0.7040	SM9	S
G232_01774	0.8007	SM91	S
G232_01775	0.8880	Rstd	R
G232_01775	0.3147	SM102	S
G232_01775	0.8159	SM104	S
G232_01775	0.7626	SM105	S
G232_01775	0.8008	SM108	S
G232_01775	0.7913	SM109	S
G232_01775	0.3735	SM11	S
G232_01775	0.7020	SM122	S
G232_01775	0.7612	SM13	S
G232_01775	0.6102	SM14	S
G232_01775	1.3410	SM18	S
G232_01775	0.9298	SM24	S
G232_01775	0.6008	SM27	S
G232_01775	0.8179	SM28	S
G232_01775	1.1608	SM29	S
G232_01775	0.8571	SM35	S
G232_01775	0.6226	SM36	S
G232_01775	0.7271	SM42	S
G232_01775	0.8788	SM48	S
G232_01775	0.8655	SM57	S
G232_01775	0.7161	SM66	S
G232_01775	0.7792	SM67	S
G232_01775	0.4384	SM72	S
G232_01775	0.7482	SM74	S
G232_01775	0.9367	SM84	S
G232_01775	0.7168	SM9	S
G232_01775	0.8902	SM91	S
G232_01776	0.8454	Rstd	R
G232_01776	0.3846	SM102	S
G232_01776	0.5927	SM104	S
G232_01776	0.9650	SM105	S
G232_01776	0.7075	SM108	S
G232_01776	0.5652	SM109	S
G232_01776	0.8434	SM11	S
G232_01776	0.7881	SM122	S
G232_01776	0.7942	SM13	S
G232_01776	0.8898	SM14	S
G232_01776	1.2850	SM18	S
G232_01776	0.6754	SM24	S
G232_01776	0.7113	SM27	S
G232_01776	0.8571	SM28	S
G232_01776	1.0906	SM29	S
G232_01776	0.7143	SM35	S
G232_01776	0.3346	SM36	S
G232_01776	0.7553	SM42	S
G232_01776	0.9333	SM48	S
G232_01776	1.2605	SM57	S
G232_01776	0.6413	SM66	S
G232_01776	0.6786	SM67	S
G232_01776	0.3842	SM72	S
G232_01776	0.7266	SM74	S
G232_01776	0.8291	SM84	S
G232_01776	0.9296	SM9	S
G232_01776	0.7582	SM91	S
