GENE	COVERAGE	STRAIN	GROUP
G232_02624	0.7582	Rstd	R
G232_02624	1.5524	SM102	S
G232_02624	0.8508	SM104	S
G232_02624	0.4981	SM105	S
G232_02624	0.8506	SM108	S
G232_02624	0.6826	SM109	S
G232_02624	1.1988	SM11	S
G232_02624	1.0795	SM122	S
G232_02624	0.6699	SM13	S
G232_02624	1.7500	SM14	S
G232_02624	1.1169	SM18	S
G232_02624	0.7544	SM24	S
G232_02624	0.6518	SM27	S
G232_02624	0.5500	SM28	S
G232_02624	1.0585	SM29	S
G232_02624	0.3333	SM35	S
G232_02624	1.8599	SM36	S
G232_02624	0.6989	SM42	S
G232_02624	0.4727	SM48	S
G232_02624	0.7731	SM57	S
G232_02624	0.7406	SM66	S
G232_02624	0.9091	SM67	S
G232_02624	1.7488	SM72	S
G232_02624	0.8201	SM74	S
G232_02624	0.8406	SM84	S
G232_02624	0.6848	SM9	S
G232_02624	0.7059	SM91	S
G232_02625	0.8137	Rstd	R
G232_02625	7.3217	SM102	S
G232_02625	0.7285	SM104	S
G232_02625	0.7588	SM105	S
G232_02625	1.2967	SM108	S
G232_02625	2.0957	SM109	S
G232_02625	1.9639	SM11	S
G232_02625	1.1126	SM122	S
G232_02625	0.8078	SM13	S
G232_02625	4.0269	SM14	S
G232_02625	1.2935	SM18	S
G232_02625	0.7851	SM24	S
G232_02625	0.8684	SM27	S
G232_02625	1.0214	SM28	S
G232_02625	1.1023	SM29	S
G232_02625	1.3905	SM35	S
G232_02625	9.5992	SM36	S
G232_02625	1.3486	SM42	S
G232_02625	1.1818	SM48	S
G232_02625	1.3361	SM57	S
G232_02625	0.6761	SM66	S
G232_02625	1.0390	SM67	S
G232_02625	7.7488	SM72	S
G232_02625	1.0072	SM74	S
G232_02625	0.9954	SM84	S
G232_02625	0.9520	SM9	S
G232_02625	0.9088	SM91	S
G232_02626	0.8920	Rstd	R
G232_02626	0.0769	SM102	S
G232_02626	0.7917	SM104	S
G232_02626	1.1673	SM105	S
G232_02626	0.9544	SM108	S
G232_02626	0.5217	SM109	S
G232_02626	0.4819	SM11	S
G232_02626	0.6159	SM122	S
G232_02626	0.9262	SM13	S
G232_02626	0.5995	SM14	S
G232_02626	1.1023	SM18	S
G232_02626	0.6579	SM24	S
G232_02626	0.7771	SM27	S
G232_02626	1.1643	SM28	S
G232_02626	0.9006	SM29	S
G232_02626	0.6857	SM35	S
G232_02626	0.0195	SM36	S
G232_02626	0.9313	SM42	S
G232_02626	0.2545	SM48	S
G232_02626	1.1429	SM57	S
G232_02626	0.8632	SM66	S
G232_02626	0.8636	SM67	S
G232_02626	0.0345	SM72	S
G232_02626	0.5612	SM74	S
G232_02626	0.9756	SM84	S
G232_02626	0.6640	SM9	S
G232_02626	0.9017	SM91	S
G232_02627	0.7175	Rstd	R
G232_02627	0.5664	SM102	S
G232_02627	0.7970	SM104	S
G232_02627	0.4747	SM105	S
G232_02627	0.7780	SM108	S
G232_02627	0.8087	SM109	S
G232_02627	0.7530	SM11	S
G232_02627	0.8543	SM122	S
G232_02627	0.7883	SM13	S
G232_02627	0.7661	SM14	S
