GENE	COVERAGE	STRAIN	GROUP
G232_05380	0.7393	Rstd	R
G232_05380	6.1469	SM102	S
G232_05380	0.9933	SM104	S
G232_05380	0.5253	SM105	S
G232_05380	0.7739	SM108	S
G232_05380	1.7957	SM109	S
G232_05380	1.8735	SM11	S
G232_05380	0.0000	SM122	S
G232_05380	0.7262	SM13	S
G232_05380	4.5726	SM14	S
G232_05380	1.2180	SM18	S
G232_05380	0.8114	SM24	S
G232_05380	0.8068	SM27	S
G232_05380	0.8714	SM28	S
G232_05380	0.9035	SM29	S
G232_05380	0.8857	SM35	S
G232_05380	9.0350	SM36	S
G232_05380	1.0352	SM42	S
G232_05380	2.0909	SM48	S
G232_05380	1.2941	SM57	S
G232_05380	1.0090	SM66	S
G232_05380	0.2922	SM67	S
G232_05380	8.1232	SM72	S
G232_05380	0.3669	SM74	S
G232_05380	0.9008	SM84	S
G232_05380	0.7616	SM9	S
G232_05380	1.0142	SM91	S
G232_05381	1.1665	Rstd	R
G232_05381	0.5385	SM102	S
G232_05381	0.9449	SM104	S
G232_05381	0.9300	SM105	S
G232_05381	0.8672	SM108	S
G232_05381	0.8478	SM109	S
G232_05381	0.7108	SM11	S
G232_05381	0.7550	SM122	S
G232_05381	0.9301	SM13	S
G232_05381	0.5699	SM14	S
G232_05381	1.3569	SM18	S
G232_05381	0.7807	SM24	S
G232_05381	0.7155	SM27	S
G232_05381	0.9071	SM28	S
G232_05381	1.3392	SM29	S
G232_05381	0.9238	SM35	S
G232_05381	0.7821	SM36	S
G232_05381	0.9718	SM42	S
G232_05381	0.6061	SM48	S
G232_05381	0.7479	SM57	S
G232_05381	0.7123	SM66	S
G232_05381	1.0227	SM67	S
G232_05381	0.9606	SM72	S
G232_05381	1.0360	SM74	S
G232_05381	0.9031	SM84	S
G232_05381	0.8784	SM9	S
G232_05381	0.7972	SM91	S
G232_05382	0.9772	Rstd	R
G232_05382	0.1469	SM102	S
G232_05382	0.8280	SM104	S
G232_05382	0.7977	SM105	S
G232_05382	0.9046	SM108	S
G232_05382	0.7043	SM109	S
G232_05382	0.7108	SM11	S
G232_05382	0.9007	SM122	S
G232_05382	0.8485	SM13	S
G232_05382	0.3656	SM14	S
G232_05382	1.1449	SM18	S
G232_05382	0.9211	SM24	S
G232_05382	0.9321	SM27	S
G232_05382	0.8786	SM28	S
G232_05382	1.2193	SM29	S
G232_05382	0.5714	SM35	S
G232_05382	0.0000	SM36	S
G232_05382	0.7148	SM42	S
G232_05382	0.6848	SM48	S
G232_05382	0.9496	SM57	S
G232_05382	0.7484	SM66	S
G232_05382	0.8442	SM67	S
G232_05382	0.1034	SM72	S
G232_05382	0.5899	SM74	S
G232_05382	0.9458	SM84	S
G232_05382	0.9344	SM9	S
G232_05382	0.8034	SM91	S
G232_05383	1.0287	Rstd	R
G232_05383	0.1538	SM102	S
G232_05383	0.9530	SM104	S
G232_05383	0.8288	SM105	S
G232_05383	0.7925	SM108	S
G232_05383	0.7609	SM109	S
G232_05383	0.7410	SM11	S
G232_05383	0.7483	SM122	S
G232_05383	0.9883	SM13	S
G232_05383	0.5618	SM14	S
G232_05383	1.3581	SM18	S
G232_05383	0.7675	SM24	S
G232_05383	0.7962	SM27	S
G232_05383	0.9357	SM28	S
G232_05383	1.1023	SM29	S
G232_05383	0.9143	SM35	S
G232_05383	0.1673	SM36	S
G232_05383	0.8327	SM42	S
G232_05383	0.4909	SM48	S
G232_05383	0.7647	SM57	S
G232_05383	0.7948	SM66	S
G232_05383	0.7922	SM67	S
G232_05383	0.2118	SM72	S
G232_05383	0.5252	SM74	S
G232_05383	0.8795	SM84	S
G232_05383	0.6992	SM9	S
G232_05383	0.8175	SM91	S
G232_05384	1.1219	Rstd	R
G232_05384	0.4266	SM102	S
G232_05384	1.1465	SM104	S
G232_05384	0.8444	SM105	S
G232_05384	0.8921	SM108	S
G232_05384	0.7696	SM109	S
G232_05384	0.5783	SM11	S
G232_05384	0.9868	SM122	S
G232_05384	0.7573	SM13	S
G232_05384	0.6989	SM14	S
G232_05384	1.2875	SM18	S
G232_05384	0.7281	SM24	S
G232_05384	0.8854	SM27	S
G232_05384	0.9393	SM28	S
G232_05384	1.0702	SM29	S
G232_05384	0.6476	SM35	S
G232_05384	0.2374	SM36	S
G232_05384	0.7958	SM42	S
G232_05384	0.9212	SM48	S
G232_05384	0.8487	SM57	S
G232_05384	0.7703	SM66	S
G232_05384	0.8799	SM67	S
G232_05384	0.3153	SM72	S
G232_05384	0.5468	SM74	S
G232_05384	0.9901	SM84	S
G232_05384	0.7520	SM9	S
G232_05384	0.8485	SM91	S
G232_05385	1.0753	Rstd	R
G232_05385	0.1189	SM102	S
G232_05385	1.0323	SM104	S
G232_05385	0.7082	SM105	S
G232_05385	0.9253	SM108	S
G232_05385	1.0174	SM109	S
G232_05385	0.4639	SM11	S
G232_05385	0.6225	SM122	S
G232_05385	0.7204	SM13	S
G232_05385	0.3629	SM14	S
G232_05385	0.3069	SM18	S
G232_05385	0.8684	SM24	S
G232_05385	0.6794	SM27	S
G232_05385	0.5000	SM28	S
G232_05385	0.0322	SM29	S
G232_05385	1.1333	SM35	S
G232_05385	0.0000	SM36	S
G232_05385	0.8521	SM42	S
G232_05385	0.8424	SM48	S
G232_05385	0.6891	SM57	S
G232_05385	1.0297	SM66	S
G232_05385	0.5682	SM67	S
G232_05385	0.1084	SM72	S
G232_05385	0.9137	SM74	S
G232_05385	1.0526	SM84	S
G232_05385	0.8768	SM9	S
G232_05385	0.8096	SM91	S
G232_05386	0.8573	Rstd	R
G232_05386	0.9441	SM102	S
G232_05386	0.8737	SM104	S
G232_05386	0.5486	SM105	S
G232_05386	0.9876	SM108	S
G232_05386	0.8739	SM109	S
G232_05386	0.6747	SM11	S
G232_05386	1.1788	SM122	S
G232_05386	0.7010	SM13	S
G232_05386	0.8199	SM14	S
G232_05386	1.3143	SM18	S
G232_05386	0.7237	SM24	S
G232_05386	0.8450	SM27	S
G232_05386	0.9429	SM28	S
G232_05386	1.2515	SM29	S
G232_05386	0.9143	SM35	S
G232_05386	1.2879	SM36	S
G232_05386	0.9489	SM42	S
G232_05386	1.1030	SM48	S
G232_05386	0.7563	SM57	S
G232_05386	0.7019	SM66	S
G232_05386	0.8474	SM67	S
G232_05386	1.2315	SM72	S
G232_05386	0.4604	SM74	S
G232_05386	0.9062	SM84	S
G232_05386	0.7552	SM9	S
G232_05386	0.9539	SM91	S
G232_05387	0.9772	Rstd	R
G232_05387	0.6434	SM102	S
G232_05387	1.0538	SM104	S
G232_05387	0.7510	SM105	S
G232_05387	0.9212	SM108	S
G232_05387	0.8870	SM109	S
G232_05387	0.7349	SM11	S
G232_05387	1.0397	SM122	S
G232_05387	0.8427	SM13	S
G232_05387	0.6882	SM14	S
G232_05387	1.3825	SM18	S
G232_05387	0.9868	SM24	S
G232_05387	0.9299	SM27	S
G232_05387	0.9036	SM28	S
G232_05387	1.3918	SM29	S
G232_05387	1.0095	SM35	S
G232_05387	0.9650	SM36	S
G232_05387	0.5880	SM42	S
G232_05387	1.2061	SM48	S
G232_05387	0.8151	SM57	S
G232_05387	0.7045	SM66	S
G232_05387	0.7857	SM67	S
G232_05387	0.5222	SM72	S
G232_05387	1.0000	SM74	S
G232_05387	0.9108	SM84	S
G232_05387	0.6400	SM9	S
G232_05387	0.8636	SM91	S
G232_05388	0.9346	Rstd	R
G232_05388	2.6713	SM102	S
G232_05388	0.6788	SM104	S
G232_05388	1.1362	SM105	S
G232_05388	0.9295	SM108	S
G232_05388	0.8870	SM109	S
G232_05388	0.7410	SM11	S
G232_05388	1.3113	SM122	S
G232_05388	0.9592	SM13	S
G232_05388	2.1290	SM14	S
G232_05388	1.3252	SM18	S
G232_05388	0.8333	SM24	S
G232_05388	0.7558	SM27	S
G232_05388	0.7036	SM28	S
G232_05388	1.1813	SM29	S
G232_05388	1.0286	SM35	S
G232_05388	2.2646	SM36	S
G232_05388	0.9102	SM42	S
G232_05388	0.7273	SM48	S
G232_05388	1.1765	SM57	S
G232_05388	0.7974	SM66	S
G232_05388	1.2630	SM67	S
G232_05388	2.3448	SM72	S
G232_05388	0.7194	SM74	S
G232_05388	0.9542	SM84	S
G232_05388	0.8912	SM9	S
G232_05388	0.9114	SM91	S
G232_05389	0.8315	Rstd	R
G232_05389	0.2028	SM102	S
G232_05389	0.7043	SM104	S
G232_05389	0.9767	SM105	S
G232_05389	0.6992	SM108	S
G232_05389	0.5565	SM109	S
G232_05389	0.8916	SM11	S
G232_05389	0.8146	SM122	S
G232_05389	0.8117	SM13	S
G232_05389	0.4866	SM14	S
G232_05389	1.4592	SM18	S
G232_05389	0.8202	SM24	S
G232_05389	0.8217	SM27	S
G232_05389	1.1036	SM28	S
G232_05389	1.1257	SM29	S
G232_05389	0.7524	SM35	S
G232_05389	0.3619	SM36	S
G232_05389	0.9771	SM42	S
G232_05389	0.7333	SM48	S
G232_05389	0.9580	SM57	S
G232_05389	0.8065	SM66	S
G232_05389	0.8701	SM67	S
G232_05389	0.3448	SM72	S
G232_05389	0.8201	SM74	S
G232_05389	0.9291	SM84	S
G232_05389	0.7920	SM9	S
G232_05389	0.8981	SM91	S
G232_05390	1.0030	Rstd	R
G232_05390	1.3776	SM102	S
G232_05390	0.9852	SM104	S
G232_05390	0.6342	SM105	S
G232_05390	0.8237	SM108	S
G232_05390	1.0435	SM109	S
G232_05390	0.8133	SM11	S
G232_05390	1.1325	SM122	S
G232_05390	0.7010	SM13	S
G232_05390	1.2151	SM14	S
G232_05390	1.3666	SM18	S
G232_05390	0.5921	SM24	S
G232_05390	0.8514	SM27	S
G232_05390	0.8643	SM28	S
G232_05390	1.1023	SM29	S
G232_05390	0.6190	SM35	S
G232_05390	1.5292	SM36	S
G232_05390	0.9067	SM42	S
G232_05390	0.9030	SM48	S
G232_05390	0.7059	SM57	S
G232_05390	0.6955	SM66	S
G232_05390	0.9026	SM67	S
G232_05390	1.3547	SM72	S
G232_05390	0.8921	SM74	S
G232_05390	0.8185	SM84	S
G232_05390	0.7760	SM9	S
G232_05390	0.8007	SM91	S
G232_05391	0.9722	Rstd	R
G232_05391	1.4196	SM102	S
G232_05391	0.8091	SM104	S
G232_05391	0.6420	SM105	S
G232_05391	0.7552	SM108	S
G232_05391	0.4957	SM109	S
G232_05391	0.9096	SM11	S
G232_05391	0.9603	SM122	S
G232_05391	0.8019	SM13	S
G232_05391	1.1801	SM14	S
