GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05599	0.9584	0.0420	1.0000	0.6770	0.7095	0.6087	0.6687	0.7285	0.7631	0.1425	0.0000	0.4035	0.8323	0.5607	1.8041	0.9810	0.0467	0.9577	1.6485	0.5126	0.7161	0.8929	0.0000	0.7194	0.9748	0.7648	0.9070
G232_05600	0.9534	1.8462	0.6774	0.5409	0.6909	1.3478	1.0181	0.6689	0.8602	1.3575	1.1693	0.8026	0.6263	0.9179	0.8684	0.5333	2.1946	0.9261	1.7152	1.3613	0.6039	1.0455	2.1921	2.0647	0.6819	0.5776	0.7148
G232_05601	0.9594	0.3636	0.9153	1.0000	0.8651	0.7174	0.5723	0.9404	0.9379	0.5376	1.5384	0.9518	0.8301	1.0143	1.0263	1.3143	0.2140	0.8275	0.6667	0.9328	0.9381	1.0097	0.3202	0.7770	0.8002	0.8896	0.8609
G232_05602	0.5570	0.0000	0.7030	1.2918	0.6598	0.9565	0.3554	0.8675	0.3029	0.2769	1.7759	0.6447	0.6157	0.4357	1.2076	0.5810	0.0000	0.5440	0.3212	0.9496	1.0581	1.1136	0.0000	0.5252	0.7384	0.6512	0.7803
G232_05603	1.1110	0.0559	0.8911	0.5953	0.7593	0.7174	0.8133	1.1722	0.6291	0.5134	1.2655	0.5395	0.7367	0.7071	1.1871	1.2762	0.0233	0.6796	0.6424	0.7563	0.7419	0.7305	0.1379	1.0360	0.9359	0.7552	0.8645
G232_05604	0.7909	0.3217	0.8495	0.6887	0.8983	0.8783	0.5361	0.5960	0.7476	0.4624	1.5469	0.6930	0.9490	0.8036	1.1170	1.5238	0.2296	0.8944	1.1091	1.3950	0.7858	0.7175	0.3005	0.4676	0.8146	1.1424	1.0097
G232_05605	0.7304	2.7413	0.9355	1.0778	0.7427	0.6826	1.2711	1.3709	0.7903	2.2473	1.5810	0.8202	0.9087	0.8679	0.9094	0.5524	2.0895	0.9243	0.3394	1.6134	0.6645	1.0649	2.3153	1.0144	1.1632	0.9280	0.8725
G232_05606	0.8394	0.8042	0.9073	1.0272	0.6701	1.0739	1.0964	0.9272	0.9301	0.9435	1.3082	0.7061	0.8641	1.1679	1.3187	0.6571	1.0233	0.6972	0.6970	0.7983	0.9342	0.7208	1.2118	0.7266	0.6880	0.6688	0.9123
G232_05607	0.7760	1.7203	0.7809	0.9961	0.7448	0.5739	0.9096	0.8675	0.7942	1.4516	1.8258	0.6096	1.0701	1.0393	1.1199	0.9619	2.0584	0.7095	1.1939	0.7731	0.6490	0.9708	1.0985	0.8633	0.9641	0.8336	0.8229
G232_05608	0.8028	1.5664	0.6317	0.5214	0.6867	0.8739	1.5904	0.7020	0.4544	1.2930	1.2996	0.6798	1.0679	0.7357	0.4181	1.0762	1.4475	0.5106	1.1515	0.0000	0.7729	0.3149	0.9507	1.0288	0.5744	0.8544	0.7874
G232_05609	0.8949	1.8322	0.8374	0.7276	0.6017	1.6522	1.1566	1.1523	0.8330	1.2097	1.6565	1.0965	1.1550	0.9750	1.1111	0.4762	2.2335	1.1426	0.8121	1.2101	0.8052	0.8312	1.8079	1.0432	0.7941	0.9504	0.9469
G232_05610	0.9247	0.3706	0.8884	0.9455	0.8693	0.8043	0.4277	0.6887	0.8350	0.4839	1.3337	0.7281	0.6263	0.9500	1.1930	0.6190	0.3113	0.9489	0.8970	0.7899	0.8284	0.8571	0.4581	0.5324	0.8658	0.7168	0.8725
G232_05611	0.7958	4.4196	0.7728	0.8677	0.6369	1.2783	0.4157	0.5762	0.3612	2.8065	0.6809	0.3816	0.6072	0.4321	0.3977	1.0000	5.4514	0.6849	1.2848	0.5798	0.4271	1.0195	4.9261	0.2950	0.6728	0.5376	0.7945
