GENE	COVERAGE	STRAIN	GROUP
G232_02454	1.2676	Rstd	R
G232_02454	0.4755	SM102	S
G232_02454	1.0511	SM104	S
G232_02454	0.6770	SM105	S
G232_02454	0.7739	SM108	S
G232_02454	1.2391	SM109	S
G232_02454	1.0482	SM11	S
G232_02454	1.2185	SM122	S
G232_02454	0.6214	SM13	S
G232_02454	0.6640	SM14	S
G232_02454	1.3021	SM18	S
G232_02454	0.5614	SM24	S
G232_02454	0.3694	SM27	S
G232_02454	0.8357	SM28	S
G232_02454	1.1257	SM29	S
G232_02454	0.5714	SM35	S
G232_02454	0.7393	SM36	S
G232_02454	0.9014	SM42	S
G232_02454	0.6000	SM48	S
G232_02454	1.2437	SM57	S
G232_02454	0.7690	SM66	S
G232_02454	1.1266	SM67	S
G232_02454	1.4236	SM72	S
G232_02454	0.6835	SM74	S
G232_02454	0.8688	SM84	S
G232_02454	0.9296	SM9	S
G232_02454	0.8007	SM91	S
G232_02455	1.5243	Rstd	R
G232_02455	1.5664	SM102	S
G232_02455	1.4543	SM104	S
G232_02455	1.6342	SM105	S
G232_02455	2.2573	SM108	S
G232_02455	1.3261	SM109	S
G232_02455	1.4398	SM11	S
G232_02455	0.7417	SM122	S
G232_02455	1.3534	SM13	S
G232_02455	1.2366	SM14	S
G232_02455	1.9086	SM18	S
G232_02455	1.5746	SM24	S
G232_02455	1.2081	SM27	S
G232_02455	2.2929	SM28	S
G232_02455	1.5906	SM29	S
G232_02455	1.3905	SM35	S
G232_02455	1.4319	SM36	S
G232_02455	1.8134	SM42	S
G232_02455	0.8000	SM48	S
G232_02455	3.4454	SM57	S
G232_02455	1.5961	SM66	S
G232_02455	2.4091	SM67	S
G232_02455	1.8473	SM72	S
G232_02455	1.6475	SM74	S
G232_02455	1.3028	SM84	S
G232_02455	1.1184	SM9	S
G232_02455	1.6554	SM91	S
