GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_09996	9.55	0.44	7.16	2.07	4.70	1.65	1.64	1.50	3.85	1.56	8.96	1.84	4.11	2.20	4.48	0.47	0.32	3.90	1.76	1.01	5.36	2.24	0.19	0.49	10.66	5.93	9.77
G232_09997	9.56	0.50	7.10	1.93	4.82	1.97	1.67	1.83	3.90	2.85	11.01	1.61	4.73	2.48	2.77	0.99	1.51	4.87	1.39	1.16	6.66	2.15	0.78	0.65	13.09	5.05	9.45
G232_09998	8.03	0.48	5.12	1.79	4.19	1.30	1.34	1.49	4.59	2.18	11.82	2.38	3.50	3.02	3.50	0.64	0.73	6.08	1.60	0.90	6.93	3.09	0.51	1.16	12.03	5.46	9.98
G232_09999	9.42	0.43	6.56	1.74	4.51	1.87	1.42	2.14	2.46	1.90	9.13	1.80	2.67	1.65	4.46	0.47	1.61	4.01	0.82	0.93	6.03	2.70	0.81	0.68	11.46	4.71	8.62
G232_10000	7.32	0.13	7.67	1.92	4.52	1.28	0.94	1.37	4.78	2.12	14.56	1.85	3.82	2.34	3.81	0.69	0.05	5.92	0.74	0.76	6.48	2.68	0.12	1.00	13.16	6.03	11.10
G232_10001	9.52	1.25	5.88	2.25	4.23	2.51	1.67	1.47	2.88	3.47	11.77	1.15	2.74	2.28	4.93	0.76	2.56	5.04	0.87	1.10	8.49	2.07	1.60	0.66	10.50	4.70	8.63
G232_10002	9.18	1.42	6.84	2.11	4.11	1.72	1.52	1.53	4.14	3.55	11.19	1.53	4.37	3.22	4.12	0.84	1.67	5.06	1.94	0.73	6.18	3.10	1.55	0.66	12.88	6.90	10.05
G232_10003	9.91	1.63	7.21	2.31	5.30	2.01	1.43	1.34	4.47	3.16	10.88	1.49	4.10	2.58	4.39	1.23	3.06	4.25	1.36	0.96	7.98	3.06	2.21	0.90	10.88	5.35	9.70
G232_10004	10.27	0.36	6.48	1.85	3.86	1.68	1.09	1.17	3.79	1.97	10.58	1.61	2.91	2.92	4.94	0.75	0.74	4.86	1.08	0.81	6.46	2.60	0.77	1.11	12.45	4.92	9.53
G232_10005	9.35	0.84	6.52	1.52	3.70	1.68	1.45	1.43	4.28	2.69	10.15	1.50	4.74	2.68	3.59	0.86	1.76	5.50	1.12	0.54	6.24	3.16	1.75	1.05	10.17	6.57	9.75
G232_10006	10.05	3.98	5.93	2.46	3.87	1.86	1.44	0.82	4.59	7.87	10.16	1.27	4.04	2.41	4.27	0.64	6.31	5.73	1.48	1.03	5.40	2.46	4.62	1.00	10.73	5.24	10.41
G232_10007	9.40	1.66	6.95	2.74	4.28	2.22	0.87	1.23	3.25	3.10	10.32	1.72	4.12	1.42	5.01	0.57	3.53	4.27	1.63	0.45	4.74	3.28	2.46	0.90	11.61	4.73	10.90
G232_10008	10.41	0.12	7.89	2.14	4.95	1.78	0.69	0.66	4.49	2.40	11.98	1.92	3.29	1.95	4.13	0.94	0.16	3.76	1.12	0.86	6.51	2.70	0.36	0.55	9.63	4.25	10.85
G232_10009	8.05	0.28	6.11	1.73	4.05	1.60	0.55	0.04	4.15	0.53	0.00	0.48	1.96	2.70	0.00	0.00	0.00	3.80	0.53	1.11	6.79	2.71	0.16	1.51	16.07	4.90	11.36
G232_10010	9.61	1.42	5.92	2.38	4.89	1.33	1.71	1.96	3.59	3.22	10.01	1.94	2.88	2.34	5.01	0.76	2.01	4.87	0.56	0.98	4.87	3.24	1.92	1.96	11.11	3.78	9.60
G232_10011	11.98	0.00	8.57	2.43	3.55	1.84	0.94	0.62	3.31	1.62	8.67	0.91	4.01	2.25	2.16	0.82	0.07	3.02	0.75	0.61	6.51	3.09	0.02	1.28	10.96	5.20	9.46
G232_10012	8.51	0.14	5.28	1.68	3.36	1.18	0.72	1.38	4.49	1.79	9.46	1.94	3.62	1.96	3.78	0.62	0.07	4.14	0.97	0.76	4.45	2.33	0.01	0.47	12.31	4.69	9.47
G232_10013	9.09	9.16	6.17	2.77	2.79	2.96	3.45	1.39	4.44	17.29	9.68	1.55	4.37	1.03	4.05	1.00	17.86	6.12	2.96	0.83	4.25	2.50	10.08	0.67	10.01	4.92	11.06
G232_10014	10.97	0.29	6.30	1.99	4.56	1.73	1.25	1.36	4.67	3.03	11.58	2.13	3.51	2.45	3.61	1.21	0.57	4.82	1.56	0.71	6.93	2.27	0.70	0.58	12.49	4.71	10.08
G232_10015	10.94	0.20	5.90	1.79	4.00	1.38	1.18	1.56	3.46	1.79	10.36	1.74	3.32	2.15	4.98	0.90	1.47	5.36	1.40	0.66	5.58	3.48	1.02	1.17	11.55	5.29	7.96
G232_10016	9.11	0.29	7.92	1.84	4.77	1.54	0.74	1.38	4.25	2.10	11.05	1.53	4.34	2.61	2.76	0.79	0.15	5.16	2.10	1.66	6.70	2.98	0.12	1.65	10.44	4.70	9.13
G232_10017	7.71	0.18	4.73	2.06	3.19	1.86	0.67	1.30	2.71	1.90	9.73	1.56	2.74	2.38	2.92	1.00	0.14	3.92	1.33	1.11	5.81	2.04	0.64	0.58	12.00	3.29	10.03
G232_10018	7.89	0.87	5.01	1.75	3.92	1.73	1.32	1.66	4.98	2.64	9.20	1.06	3.98	2.58	3.72	0.45	1.01	4.64	1.03	1.30	4.59	3.46	1.48	0.71	12.16	3.26	11.01
G232_10019	8.15	1.11	4.35	1.06	2.51	1.07	0.79	1.46	5.99	3.66	8.47	1.47	3.35	2.43	2.87	0.78	1.42	4.62	1.03	0.89	4.32	2.46	1.52	1.08	9.59	5.29	10.19
G232_10020	10.20	0.08	7.04	1.82	3.62	1.70	0.92	1.04	3.97	1.69	12.79	1.35	4.26	3.60	3.31	0.96	0.05	5.00	1.32	0.65	5.75	2.82	0.19	0.78	12.11	4.75	9.50
G232_10021	6.21	1.24	6.25	1.60	3.45	1.83	1.54	1.05	4.74	3.05	10.28	2.03	3.48	2.81	3.55	0.61	3.04	5.29	1.31	1.22	6.45	2.66	1.25	1.37	10.75	5.47	9.48
G232_10022	8.82	0.48	5.55	1.94	3.62	1.60	1.05	0.92	4.57	0.98	10.10	1.93	3.89	2.97	2.83	0.67	0.96	4.47	1.22	1.10	5.06	2.14	0.72	0.44	10.38	4.43	9.68
G232_10023	10.43	0.71	5.25	1.58	3.09	2.14	1.24	1.07	3.55	1.74	10.54	2.54	3.31	4.40	4.03	0.41	0.43	5.75	1.44	0.96	5.30	2.64	0.40	2.07	10.15	5.81	10.67
G232_10024	8.92	0.27	6.69	2.07	4.10	0.88	0.52	1.55	3.63	2.25	13.64	1.85	3.62	2.52	4.14	0.83	0.00	4.58	2.02	0.81	4.23	2.86	0.00	0.47	13.28	4.24	10.41
G232_10025	8.71	0.43	7.49	1.70	3.77	1.69	1.73	1.23	4.97	1.22	11.37	1.47	2.85	2.99	3.50	0.85	0.20	4.68	1.18	2.03	6.89	2.60	0.35	1.30	10.70	5.19	8.88
G232_10026	5.60	0.00	8.24	2.35	2.80	0.86	0.70	0.76	4.90	1.83	11.34	1.34	5.10	1.61	2.96	1.40	0.00	5.76	2.66	0.95	5.66	2.29	0.00	0.61	12.50	5.36	10.10
G232_10027	9.45	0.19	7.86	2.44	3.21	2.20	1.62	1.10	4.67	1.10	8.57	2.17	2.46	2.22	4.46	0.98	0.09	3.57	1.07	0.95	7.27	2.91	0.10	0.92	8.80	5.91	9.38
G232_10028	3.86	0.21	5.15	2.29	3.77	1.74	1.01	1.07	4.21	1.77	8.32	1.87	3.32	3.08	2.51	0.25	0.50	4.78	0.00	0.22	7.21	1.43	0.55	2.00	11.58	7.79	8.25
G232_10029	8.87	0.57	5.90	1.62	3.79	1.62	0.70	1.81	3.58	2.79	9.64	1.93	4.20	2.80	2.80	0.90	1.23	3.95	1.47	1.44	6.55	2.28	1.26	1.27	11.55	6.22	10.02
G232_10030	11.20	1.25	4.66	3.00	4.09	2.27	0.92	1.31	4.32	1.30	9.67	2.23	3.21	1.72	2.65	0.65	1.34	3.89	0.50	0.84	6.20	2.57	1.52	0.73	12.00	4.36	8.03
G232_10031	8.54	0.50	5.79	1.85	2.95	1.50	0.81	1.09	3.58	2.98	10.28	1.59	3.77	2.41	3.30	0.92	0.87	4.39	0.83	0.52	5.13	2.13	0.86	0.80	10.87	4.27	9.58
