GENE	COVERAGE	STRAIN	GROUP
G232_09516	0.7284	Rstd	R
G232_09516	3.1189	SM102	S
G232_09516	0.9597	SM104	S
G232_09516	1.6304	SM105	S
G232_09516	0.6203	SM108	S
G232_09516	0.9000	SM109	S
G232_09516	1.7831	SM11	S
G232_09516	0.6490	SM122	S
G232_09516	0.8039	SM13	S
G232_09516	1.5833	SM14	S
G232_09516	0.7199	SM18	S
G232_09516	1.0877	SM24	S
G232_09516	1.7728	SM27	S
G232_09516	0.5536	SM28	S
G232_09516	1.1257	SM29	S
G232_09516	1.3619	SM35	S
G232_09516	3.2763	SM36	S
G232_09516	0.9613	SM42	S
G232_09516	0.6848	SM48	S
G232_09516	1.3193	SM57	S
G232_09516	1.0142	SM66	S
G232_09516	1.0942	SM67	S
G232_09516	2.4975	SM72	S
G232_09516	1.8345	SM74	S
G232_09516	0.8391	SM84	S
G232_09516	1.6544	SM9	S
G232_09516	0.7989	SM91	S
G232_09517	0.8315	Rstd	R
G232_09517	0.4965	SM102	S
G232_09517	0.8642	SM104	S
G232_09517	0.8482	SM105	S
G232_09517	0.8257	SM108	S
G232_09517	0.6087	SM109	S
G232_09517	0.8072	SM11	S
G232_09517	0.9603	SM122	S
G232_09517	0.8660	SM13	S
G232_09517	0.9866	SM14	S
G232_09517	1.5530	SM18	S
G232_09517	0.8509	SM24	S
G232_09517	0.7091	SM27	S
G232_09517	1.0643	SM28	S
G232_09517	1.2105	SM29	S
G232_09517	0.7714	SM35	S
G232_09517	0.4436	SM36	S
G232_09517	1.0299	SM42	S
G232_09517	0.6970	SM48	S
G232_09517	0.7815	SM57	S
G232_09517	0.7652	SM66	S
G232_09517	0.8442	SM67	S
G232_09517	0.6552	SM72	S
G232_09517	0.5899	SM74	S
G232_09517	0.9115	SM84	S
G232_09517	0.8288	SM9	S
G232_09517	0.8423	SM91	S
G232_09518	0.8028	Rstd	R
G232_09518	0.1608	SM102	S
G232_09518	0.6492	SM104	S
G232_09518	0.7549	SM105	S
G232_09518	0.5270	SM108	S
G232_09518	0.6435	SM109	S
G232_09518	0.9518	SM11	S
G232_09518	0.7748	SM122	S
G232_09518	1.0408	SM13	S
G232_09518	0.8629	SM14	S
G232_09518	1.5140	SM18	S
G232_09518	1.0088	SM24	S
G232_09518	0.7962	SM27	S
G232_09518	1.4321	SM28	S
G232_09518	2.2135	SM29	S
G232_09518	1.0286	SM35	S
G232_09518	0.8054	SM36	S
G232_09518	0.7042	SM42	S
G232_09518	1.0000	SM48	S
G232_09518	0.5210	SM57	S
G232_09518	0.7845	SM66	S
G232_09518	0.7435	SM67	S
G232_09518	0.9113	SM72	S
G232_09518	0.8345	SM74	S
G232_09518	0.9596	SM84	S
G232_09518	0.8720	SM9	S
G232_09518	0.8973	SM91	S
G232_09519	0.8097	Rstd	R
G232_09519	0.3147	SM102	S
G232_09519	0.9207	SM104	S
G232_09519	0.3074	SM105	S
G232_09519	0.5311	SM108	S
G232_09519	0.5609	SM109	S
G232_09519	0.4819	SM11	S
G232_09519	1.0397	SM122	S
G232_09519	0.8583	SM13	S
G232_09519	0.4489	SM14	S
G232_09519	1.2497	SM18	S
G232_09519	0.8553	SM24	S
G232_09519	0.5584	SM27	S
G232_09519	1.0250	SM28	S
G232_09519	1.0877	SM29	S
G232_09519	0.4571	SM35	S
G232_09519	0.1790	SM36	S
G232_09519	0.5915	SM42	S
G232_09519	0.3939	SM48	S
G232_09519	1.2185	SM57	S
G232_09519	0.8013	SM66	S
G232_09519	0.8636	SM67	S
G232_09519	0.2611	SM72	S
G232_09519	0.5540	SM74	S
G232_09519	0.9169	SM84	S
G232_09519	0.6112	SM9	S
G232_09519	0.8733	SM91	S
G232_09520	0.9257	Rstd	R
G232_09520	0.2867	SM102	S
G232_09520	0.7984	SM104	S
G232_09520	0.8482	SM105	S
G232_09520	0.7490	SM108	S
G232_09520	0.9913	SM109	S
G232_09520	0.7892	SM11	S
G232_09520	0.9735	SM122	S
G232_09520	0.9495	SM13	S
G232_09520	0.4704	SM14	S
G232_09520	1.2923	SM18	S
G232_09520	0.6842	SM24	S
G232_09520	0.5711	SM27	S
G232_09520	0.8429	SM28	S
G232_09520	1.1462	SM29	S
G232_09520	0.5619	SM35	S
G232_09520	0.1790	SM36	S
G232_09520	0.6989	SM42	S
G232_09520	0.8788	SM48	S
G232_09520	0.8067	SM57	S
G232_09520	0.8103	SM66	S
G232_09520	0.6623	SM67	S
G232_09520	0.0985	SM72	S
G232_09520	0.6978	SM74	S
G232_09520	0.6384	SM84	S
G232_09520	0.7008	SM9	S
G232_09520	0.8184	SM91	S
G232_09521	1.1754	Rstd	R
G232_09521	0.7483	SM102	S
G232_09521	0.7917	SM104	S
G232_09521	0.8327	SM105	S
G232_09521	0.6079	SM108	S
G232_09521	0.9913	SM109	S
G232_09521	0.6084	SM11	S
G232_09521	0.7947	SM122	S
G232_09521	0.8117	SM13	S
G232_09521	1.3602	SM14	S
G232_09521	1.4263	SM18	S
G232_09521	0.9167	SM24	S
G232_09521	0.8960	SM27	S
G232_09521	0.9964	SM28	S
G232_09521	1.4006	SM29	S
G232_09521	0.7429	SM35	S
G232_09521	0.9377	SM36	S
G232_09521	0.9102	SM42	S
G232_09521	1.0424	SM48	S
G232_09521	0.6807	SM57	S
G232_09521	0.8400	SM66	S
G232_09521	1.0097	SM67	S
G232_09521	0.9409	SM72	S
G232_09521	0.6403	SM74	S
G232_09521	0.8871	SM84	S
G232_09521	0.8544	SM9	S
G232_09521	0.9043	SM91	S
G232_09522	0.9762	Rstd	R
G232_09522	0.1818	SM102	S
G232_09522	0.9086	SM104	S
G232_09522	0.6226	SM105	S
G232_09522	0.9419	SM108	S
G232_09522	0.8304	SM109	S
G232_09522	0.6928	SM11	S
G232_09522	1.4967	SM122	S
G232_09522	0.5864	SM13	S
G232_09522	0.8333	SM14	S
G232_09522	0.9367	SM18	S
G232_09522	0.4737	SM24	S
G232_09522	0.8025	SM27	S
G232_09522	0.8607	SM28	S
G232_09522	1.0965	SM29	S
G232_09522	0.7048	SM35	S
G232_09522	0.0000	SM36	S
G232_09522	0.8785	SM42	S
G232_09522	0.5455	SM48	S
G232_09522	0.7815	SM57	S
G232_09522	0.6916	SM66	S
G232_09522	0.9091	SM67	S
G232_09522	0.0246	SM72	S
G232_09522	0.9209	SM74	S
G232_09522	0.8413	SM84	S
G232_09522	1.0848	SM9	S
G232_09522	0.8335	SM91	S
G232_09523	0.5312	Rstd	R
G232_09523	2.8671	SM102	S
G232_09523	0.6667	SM104	S
G232_09523	0.7471	SM105	S
G232_09523	0.4295	SM108	S
G232_09523	0.7957	SM109	S
G232_09523	0.8193	SM11	S
G232_09523	0.4437	SM122	S
G232_09523	0.9049	SM13	S
G232_09523	2.0995	SM14	S
G232_09523	1.7381	SM18	S
G232_09523	0.6974	SM24	S
G232_09523	0.5563	SM27	S
G232_09523	1.0000	SM28	S
G232_09523	1.0614	SM29	S
G232_09523	0.4000	SM35	S
G232_09523	1.7626	SM36	S
G232_09523	1.1743	SM42	S
G232_09523	0.8364	SM48	S
G232_09523	0.8151	SM57	S
G232_09523	0.3832	SM66	S
G232_09523	0.4351	SM67	S
G232_09523	2.3399	SM72	S
G232_09523	1.1367	SM74	S
G232_09523	0.7468	SM84	S
G232_09523	0.6880	SM9	S
G232_09523	1.0709	SM91	S
G232_09524	1.0020	Rstd	R
G232_09524	1.0979	SM102	S
G232_09524	0.6210	SM104	S
G232_09524	0.6031	SM105	S
G232_09524	0.7656	SM108	S
G232_09524	1.0652	SM109	S
G232_09524	0.5301	SM11	S
G232_09524	0.6954	SM122	S
G232_09524	0.9126	SM13	S
G232_09524	1.2661	SM14	S
G232_09524	1.6005	SM18	S
G232_09524	0.8596	SM24	S
G232_09524	0.7006	SM27	S
G232_09524	0.9607	SM28	S
G232_09524	1.2018	SM29	S
G232_09524	0.6190	SM35	S
G232_09524	1.4241	SM36	S
G232_09524	0.8926	SM42	S
G232_09524	0.8970	SM48	S
G232_09524	0.6639	SM57	S
G232_09524	0.8297	SM66	S
G232_09524	0.8669	SM67	S
G232_09524	1.4138	SM72	S
G232_09524	1.0000	SM74	S
G232_09524	0.8223	SM84	S
G232_09524	1.0256	SM9	S
G232_09524	0.9345	SM91	S
G232_09525	0.9376	Rstd	R
G232_09525	0.2657	SM102	S
G232_09525	0.7016	SM104	S
G232_09525	0.7860	SM105	S
G232_09525	0.7552	SM108	S
G232_09525	0.7261	SM109	S
G232_09525	0.4759	SM11	S
G232_09525	0.9073	SM122	S
G232_09525	1.0971	SM13	S
G232_09525	0.1962	SM14	S
G232_09525	1.1681	SM18	S
G232_09525	1.1096	SM24	S
G232_09525	0.6900	SM27	S
G232_09525	1.0857	SM28	S
G232_09525	1.6988	SM29	S
G232_09525	0.4857	SM35	S
G232_09525	0.0895	SM36	S
G232_09525	1.1004	SM42	S
G232_09525	0.8848	SM48	S
G232_09525	0.9328	SM57	S
G232_09525	0.6903	SM66	S
G232_09525	0.6721	SM67	S
G232_09525	0.2365	SM72	S
G232_09525	0.7482	SM74	S
G232_09525	0.8391	SM84	S
G232_09525	0.7792	SM9	S
G232_09525	0.9327	SM91	S
G232_09526	0.9941	Rstd	R
G232_09526	3.3287	SM102	S
G232_09526	0.6774	SM104	S
G232_09526	0.7082	SM105	S
G232_09526	0.8506	SM108	S
G232_09526	0.9826	SM109	S
G232_09526	0.9940	SM11	S
G232_09526	0.9205	SM122	S
G232_09526	0.6874	SM13	S
G232_09526	2.2661	SM14	S
G232_09526	1.2022	SM18	S
G232_09526	0.8991	SM24	S
G232_09526	0.7728	SM27	S
G232_09526	0.7643	SM28	S
G232_09526	1.2105	SM29	S
G232_09526	1.0286	SM35	S
G232_09526	4.4241	SM36	S
G232_09526	0.8134	SM42	S
G232_09526	1.1273	SM48	S
G232_09526	0.7983	SM57	S
G232_09526	0.6748	SM66	S
G232_09526	0.9935	SM67	S
G232_09526	3.5911	SM72	S
G232_09526	0.6619	SM74	S
G232_09526	0.8825	SM84	S
G232_09526	0.7200	SM9	S
G232_09526	0.7874	SM91	S
G232_09527	0.8444	Rstd	R
G232_09527	1.8392	SM102	S
