CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
jcf7180000339884,0,102,0.0482666666666667,3
jcf7180000340003,0,364.5,0.400275,8
jcf7180000340003,1,206.5,0.3940625,8
jcf7180000340732,0,433,0.408109615384615,104
jcf7180000340732,1,472.5,0.3008,26
jcf7180000340732,2,387,0.3652,3
jcf7180000340732,3,,0,0
jcf7180000340732,4,241,0.2533,1
jcf7180000340822,0,200,0.344441666666667,324
jcf7180000340822,1,209,0.367765277777778,72
jcf7180000340822,2,241.5,0.29605,2
jcf7180000340822,3,298,0.354771428571429,7
jcf7180000340822,4,296.5,0.40564,10
jcf7180000340822,5,189.5,0.375833333333333,6
jcf7180000339303,0,373,0.3733,1
jcf7180000339767,0,335,0.36506,10
jcf7180000338159,0,226,0.445465217391304,23
jcf7180000339863,0,185.5,0.511938392857143,112
jcf7180000340848,0,313.5,0.25795,2
jcf7180000340848,1,99.5,0.23335,6
jcf7180000340848,2,192,0.4211,1
jcf7180000340848,3,377,0.35525,2
jcf7180000340848,4,98,0.226853846153846,13
jcf7180000340848,5,511,0.369833333333333,3
jcf7180000340848,6,209,0.38945,4
jcf7180000340848,7,319.5,0.29335,2
jcf7180000340848,8,320,0.2913,2
jcf7180000340848,9,307,0.32,1
jcf7180000340848,10,274,0.37012,5
jcf7180000340848,11,86.5,0.2733875,16
jcf7180000340848,12,246,0.2833,5
jcf7180000340848,13,317,0.37184,5
jcf7180000340848,14,20.5,0.425816666666667,6
jcf7180000340848,15,133,0.25386,5
jcf7180000340848,16,256,0.362711111111111,9
jcf7180000340848,17,193,0.3157,11
jcf7180000340848,18,361,0.291357142857143,7
jcf7180000340848,19,170,0.2566,2
jcf7180000340848,20,403,0.33328,5
jcf7180000340848,21,303.5,0.382683333333333,6
jcf7180000340848,22,593,0.4024,7
jcf7180000340848,23,272,0.374393333333333,15
jcf7180000340848,24,302,0.398107692307692,13
jcf7180000340848,25,307,0.318064285714286,14
jcf7180000340848,26,281,0.366275,20
jcf7180000340848,27,268.5,0.403158333333333,24
jcf7180000340848,28,224,0.335527777777778,18
jcf7180000340848,29,170,0.365133333333333,15
jcf7180000340848,30,265,0.3273,6
jcf7180000340848,31,271,0.384946153846154,13
jcf7180000340848,32,359,0.420328571428571,7
jcf7180000340848,33,184,0.294814285714286,7
jcf7180000340848,34,264,0.331906666666667,15
jcf7180000340848,35,427,0.389677777777778,9
jcf7180000340848,36,460,0.409842857142857,7
jcf7180000340848,37,513,0.298,6
jcf7180000340848,38,436.5,0.3,2
jcf7180000340848,39,610,0.3168,5
jcf7180000340848,40,179.5,0.43071,20
jcf7180000340848,41,367,0.328363636363636,11
jcf7180000340848,42,224.5,0.2798,6
jcf7180000340848,43,328,0.4104,7
jcf7180000340848,44,313,0.3865,11
jcf7180000340848,45,238.5,0.340716666666667,12
jcf7180000340848,46,262,0.425536363636364,11
jcf7180000340848,47,287,0.3902,26
jcf7180000340848,48,604,0.3929,7
jcf7180000340848,49,222,0.370890909090909,11
jcf7180000340848,50,261,0.309516666666667,6
jcf7180000340848,51,355.5,0.31187,10
jcf7180000340848,52,23,0.259633333333333,3
jcf7180000340848,53,269,0.323544444444444,9
jcf7180000340848,54,251,0.360766666666667,3
jcf7180000340848,55,316,0.3442875,8
jcf7180000340848,56,362,0.276442857142857,7
jcf7180000340848,57,19,0.3026,1
jcf7180000340848,58,373,0.28246,5
jcf7180000340848,59,469,0.3086375,8
jcf7180000340848,60,365,0.282166666666667,3
jcf7180000340848,61,255,0.3159,17
jcf7180000340848,62,212.5,0.2679,12
jcf7180000340848,63,281.5,0.364016666666667,6
jcf7180000340848,64,250,0.352666666666667,3
jcf7180000340848,65,268,0.4455,4
jcf7180000340848,66,248,0.333475,8
jcf7180000340848,67,366,0.37116,5
jcf7180000340848,68,239,0.3514,1
jcf7180000340848,69,364,0.45375,4
jcf7180000340848,70,315.5,0.39965,4
jcf7180000340848,71,457,0.3115,2
jcf7180000340848,72,259,0.381103448275862,87
jcf7180000340848,73,247,0.373415853658536,164
jcf7180000340848,74,200.5,0.3753625,48
jcf7180000340848,75,530,0.45726,5
jcf7180000340848,76,315,0.44303,10
jcf7180000340848,77,420,0.44596,10
jcf7180000340848,78,290.5,0.457675,8
jcf7180000340848,79,160.5,0.3342,4
jcf7180000340848,80,311,0.29154,5
jcf7180000340848,81,195.5,0.376275,4
jcf7180000340848,82,357.5,0.383975,4
jcf7180000340848,83,212,0.37404,10
jcf7180000340848,84,200,0.4405,5
jcf7180000340848,85,378,0.4273,5
jcf7180000340848,86,95,0.369466666666667,3
jcf7180000340848,87,254,0.419908333333333,12
jcf7180000340848,88,295,0.458,9
jcf7180000340848,89,133.5,0.4067125,16
jcf7180000340848,90,241,0.4868,1
jcf7180000340848,91,371,0.326677777777778,9
jcf7180000340848,92,242,0.430236842105263,19
jcf7180000340848,93,497.5,0.4522,4
jcf7180000340848,94,301,0.340376923076923,13
jcf7180000340848,95,278,0.314264705882353,17
jcf7180000340848,96,260.5,0.393011111111111,18
jcf7180000340848,97,333,0.38422,5
jcf7180000340848,98,288.5,0.354325,4
jcf7180000340848,99,324,0.374942857142857,7
jcf7180000340848,100,277,0.431690909090909,11
jcf7180000340848,101,211,0.398147368421053,19
jcf7180000340848,102,500.5,0.332433333333333,6
jcf7180000340848,103,281,0.26052,5
jcf7180000340848,104,300,0.34415,2
jcf7180000340848,105,179,0.28455,2
jcf7180000340848,106,328.5,0.3341375,8
jcf7180000340848,107,148,0.3098,5
jcf7180000340848,108,271,0.3021,30
jcf7180000340848,109,243,0.42765,2
jcf7180000340848,110,312,0.3536,3
jcf7180000340848,111,162,0.337966666666667,3
jcf7180000340848,112,463,0.2697,2
jcf7180000340848,113,37,0.417077777777778,9
jcf7180000340848,114,249,0.346,5
jcf7180000340848,115,189,0.3321,3
jcf7180000340848,116,191,0.334666666666667,6
jcf7180000340848,117,264,0.313066666666667,3
jcf7180000340848,118,395,0.34215,2
jcf7180000340848,119,115,0.3226,10
jcf7180000340848,120,274,0.467658333333333,36
jcf7180000340848,121,455,0.3055875,8
jcf7180000340848,122,201,0.32974,5
jcf7180000340848,123,224,0.460566666666667,3
jcf7180000340848,124,280.5,0.3954,12
jcf7180000340848,125,212,0.429820512820513,39
jcf7180000340848,126,291,0.415316666666667,6
jcf7180000340848,127,306,0.332741666666667,12
jcf7180000340848,128,272,0.321764705882353,17
jcf7180000340848,129,306,0.4074,6
jcf7180000340848,130,352.5,0.37315,4
jcf7180000340848,131,375,0.312171428571429,7
jcf7180000340848,132,286,0.336481395348837,43
jcf7180000340848,133,261,0.291713043478261,23
jcf7180000340848,134,260,0.26334,5
jcf7180000340848,135,236.5,0.331,2
jcf7180000340848,136,375,0.365166666666667,6
jcf7180000340848,137,243,0.430233333333333,6
jcf7180000340848,138,216.5,0.29995,10
jcf7180000340848,139,547.5,0.3146875,8
jcf7180000340848,140,419.5,0.337025,8
jcf7180000340848,141,263.5,0.2882625,8
jcf7180000340848,142,309.5,0.36145,8
jcf7180000340848,143,291,0.341211111111111,9
jcf7180000340848,144,185.5,0.3264,12
jcf7180000340848,145,345,0.350111111111111,9
jcf7180000340848,146,211,0.325506666666667,15
jcf7180000340848,147,220,0.337773333333333,15
jcf7180000340848,148,252,0.267833333333333,6
jcf7180000340848,149,509,0.34336,5
jcf7180000340848,150,28,0.2293,3
jcf7180000340848,151,252,0.358607142857143,14
jcf7180000340848,152,346,0.407933333333333,3
jcf7180000340848,153,19,0.434771428571429,14
jcf7180000340848,154,235,0.27306,5
jcf7180000340848,155,226,0.2851,3
jcf7180000340848,156,260,0.246714285714286,7
jcf7180000340848,157,225.5,0.35230625,16
jcf7180000340848,158,318,0.30174,5
jcf7180000340848,159,240,0.393323333333333,30
jcf7180000340848,160,348,0.446344444444444,9
jcf7180000340848,161,407,0.355266666666667,6
jcf7180000340848,162,181,0.351975,4
jcf7180000340848,163,405,0.25704,5
jcf7180000340848,164,519,0.27915,2
jcf7180000340848,165,284,0.29636,5
jcf7180000340848,166,245,0.317125,4
jcf7180000340848,167,159,0.267533333333333,3
jcf7180000340848,168,411.5,0.3253875,8
jcf7180000340848,169,232,0.37324,5
jcf7180000340848,170,315,0.396490909090909,22
jcf7180000340848,171,243,0.470991176470588,68
jcf7180000340848,172,258,0.42654,10
jcf7180000340848,173,313,0.349419230769231,26
jcf7180000340848,174,236,0.310671428571429,7
